id_usuario;id_eval;nombre;edad;genero;estado_relacion;situacion_trabajo;hr_sueno;hr_act_fis;hr_pantalla;apoyo_percibido;estres_laboral;estres_academico;satisfaccion_laboral;estres_financ;hr_trabajo;cambio_emocional;dificultad_concentracion;historial_panico;historial_familiar;diagnostico_previo;tratamiento_previo;uso_sustancias;correo;password
5401;15401;Gabino Iñiguez Gelabert;28;Masculino;Soltero;Independiente;62;66;30;6;1;7;3;4;32;4;5;1;1;1;0;0;gabino.iniguez925@gmail.com;Gabino1702026
5402;15402;Martirio Agustina Fuster Escudero;20;Femenina;Casado;Desempleado;76;91;69;10;2;2;4;3;39;1;5;0;0;0;1;0;martirio.agustina500@hotmail.com;Martir154@
5403;15403;Epifanio del Rosado;19;Otro;Casado;Estudiante;38;117;80;7;6;5;2;1;38;9;9;0;1;1;0;0;epifanio.del116@hotmail.com;Epifan906123
5404;15404;Lucho Geraldo Becerra Ferrández;27;Otro;Casado;Independiente;44;61;35;4;4;4;2;5;39;9;10;0;0;1;0;1;lucho.geraldo192@gmail.com;Luchog232@
5405;15405;Poncio Esparza Hernandez;29;Masculino;Casado;Desempleado;79;115;70;9;5;2;10;7;29;9;10;0;1;0;1;0;poncio.esparza826@hotmail.com;Poncio812123
5406;15406;Irene Alfaro Fonseca;24;Otro;Soltero;Desempleado;61;111;46;8;6;10;3;4;68;9;8;0;0;1;1;1;irene.alfaro325@yahoo.com;Irenea524@
5407;15407;Isabel del Marí;34;Femenina;Divorciado;Estudiante;69;144;98;9;8;6;7;6;65;5;3;0;0;0;1;0;isabel.del246@hotmail.com;Isabel775@
5408;15408;Chelo Dueñas Atienza;31;Femenina;Soltero;Independiente;65;24;26;1;8;4;5;2;63;4;4;0;1;1;0;0;chelo.duenas669@gmail.com;Chelod915_
5409;15409;Piedad Tapia Gordillo;23;Otro;Casado;Estudiante;57;124;101;7;2;9;6;7;26;10;8;0;1;0;0;1;piedad.tapia698@yahoo.com;Piedad695@
5410;15410;Loida Tamarit-Vall;18;Femenina;Divorciado;Independiente;67;87;28;10;4;3;9;7;39;1;8;0;1;1;1;0;loida.tamaritvall601@gmail.com;Loidat988_
5411;15411;Eloy Abellán Teruel;35;Masculino;Casado;Independiente;34;40;10;8;10;1;5;5;62;5;8;0;1;0;0;0;eloy.abellan842@hotmail.com;Eloyab902#
5412;15412;Héctor de Novoa;22;Otro;Casado;Empleado;47;129;70;7;1;7;7;4;48;9;10;1;1;0;1;0;hector.de583@yahoo.com;Hector853@
5413;15413;Manuelita del Berrocal;18;Otro;Casado;Empleado;77;58;47;8;2;2;4;5;30;10;8;0;0;1;0;1;manuelita.del363@outlook.com;Manuel849123
5414;15414;Guiomar Milla Ruano;32;Otro;Casado;Empleado;55;17;16;3;1;1;9;6;56;9;10;1;1;0;1;0;guiomar.milla295@gmail.com;Guioma344!
5415;15415;Sebastián Gámez Calatayud;23;Masculino;Casado;Independiente;46;96;91;9;6;2;10;5;61;10;10;1;1;1;0;0;sebastian.gamez220@gmail.com;Sebast679@
5416;15416;Sofía Real Palomo;25;Femenina;Soltero;Desempleado;40;54;109;3;4;1;8;3;49;6;7;1;1;0;0;0;sofia.real509@yahoo.com;Sofiar9682026
5417;15417;Celso Jáuregui Perales;27;Masculino;Casado;Independiente;59;34;64;3;5;9;6;4;55;3;10;1;0;0;0;0;celso.jauregui481@gmail.com;Celsoj105#
5418;15418;Imelda Ferreras Mora;26;Femenina;Soltero;Empleado;88;77;69;1;5;7;7;1;69;1;6;1;1;0;0;0;imelda.ferreras841@yahoo.com;Imelda536_
5419;15419;Blanca Carreras;25;Femenina;Casado;Desempleado;52;9;52;4;6;6;2;7;42;5;8;1;0;0;0;1;blanca.carreras878@hotmail.com;Blanca803_
5420;15420;Flora Bayón;29;Femenina;Casado;Estudiante;60;37;46;4;3;7;6;5;37;1;9;1;0;1;1;0;flora.bayon470@yahoo.com;Florab319#
5421;15421;Amaya Lopez Gutierrez;33;Femenina;Casado;Empleado;78;141;38;1;4;7;4;5;67;7;9;1;0;0;1;0;amaya.lopez272@yahoo.com;Amayal543@
5422;15422;Emiliana Mendez-Cárdenas;18;Femenina;Divorciado;Empleado;44;32;61;7;7;8;3;7;27;8;10;1;1;1;1;0;emiliana.mendezcardenas53@yahoo.com;Emilia762#
5423;15423;Eligio Lerma Rojas;30;Otro;Casado;Empleado;88;104;113;3;3;6;6;1;20;10;1;0;1;1;0;1;eligio.lerma412@gmail.com;Eligio3332026
5424;15424;Jose Ramón Giménez Sacristán;29;Masculino;Divorciado;Independiente;97;55;16;8;4;7;6;1;58;6;6;1;0;0;0;1;jose.ramon651@yahoo.com;Josera463123
5425;15425;Urbano Castilla;18;Otro;Casado;Estudiante;31;117;41;6;10;7;1;8;33;10;4;1;1;1;1;0;urbano.castilla381@outlook.com;Urbano379_
5426;15426;Rosa María Manzanares Llamas;22;Femenina;Soltero;Desempleado;90;88;113;7;10;2;7;10;67;9;7;1;1;0;1;1;rosa.maria83@gmail.com;Rosama5292026
5427;15427;Lino Severo Pelayo Vidal;24;Masculino;Divorciado;Empleado;50;91;17;4;9;7;7;7;28;10;4;0;0;0;1;1;lino.severo763@outlook.com;Linose531!
5428;15428;Adalberto Duque Paredes;24;Masculino;Casado;Independiente;85;95;76;10;4;6;9;7;55;9;2;1;0;1;0;0;adalberto.duque451@hotmail.com;Adalbe844#
5429;15429;Encarnita Llobet-Alcalde;25;Femenina;Soltero;Empleado;66;120;14;8;8;7;8;9;43;3;2;1;0;1;1;0;encarnita.llobetalcalde793@gmail.com;Encarn6672026
5430;15430;Jordán Paredes Cañizares;24;Masculino;Soltero;Empleado;92;78;71;6;2;1;7;1;69;9;1;0;1;1;1;1;jordan.paredes342@gmail.com;Jordan240_
5431;15431;Camilo Cesar Calleja Pombo;30;Masculino;Divorciado;Desempleado;48;83;87;7;2;4;10;1;46;4;5;0;1;1;0;1;camilo.cesar456@hotmail.com;Camilo490!
5432;15432;Celia López Bru;31;Femenina;Divorciado;Empleado;34;52;56;10;2;2;6;10;59;2;1;1;1;1;1;0;celia.lopez701@outlook.com;Celial549@
5433;15433;Dominga Felicidad Alfonso Mur;21;Otro;Divorciado;Estudiante;31;9;15;9;3;10;3;6;56;8;6;1;0;1;0;1;dominga.felicidad14@outlook.com;Doming483#
5434;15434;Conrado Camps-Lobo;25;Otro;Soltero;Empleado;95;85;106;10;6;7;9;3;45;8;5;0;1;0;0;1;conrado.campslobo867@outlook.com;Conrad172@
5435;15435;Débora Beltran Castillo;28;Otro;Soltero;Estudiante;94;122;41;4;7;2;3;6;49;4;5;1;0;0;0;1;debora.beltran258@hotmail.com;Debora191123
5436;15436;Celestina Ortuño-Mosquera;28;Femenina;Divorciado;Independiente;50;74;96;10;3;9;4;6;64;8;8;1;0;1;1;1;celestina.ortunomosquera189@hotmail.com;Celest434#
5437;15437;Mar Juanita Castells Araujo;34;Otro;Casado;Independiente;36;148;74;9;9;2;4;4;63;4;10;0;1;0;0;0;mar.juanita405@yahoo.com;Marjua652@
5438;15438;Vidal Marí Peñalver;20;Masculino;Divorciado;Empleado;99;1;42;2;6;2;9;4;29;9;1;1;1;0;0;1;vidal.mari554@yahoo.com;Vidalm518123
5439;15439;Morena Macias Luz;29;Femenina;Divorciado;Empleado;37;25;101;3;4;6;4;3;60;3;10;0;0;1;0;0;morena.macias418@yahoo.com;Morena312_
5440;15440;Mario Tejero Rodrigo;32;Otro;Casado;Estudiante;86;138;21;3;9;5;5;10;32;2;7;1;0;1;1;1;mario.tejero91@gmail.com;Mariot738@
5441;15441;Urbano Rocha;31;Masculino;Soltero;Estudiante;71;95;76;5;4;4;4;1;63;5;8;1;1;0;0;1;urbano.rocha145@hotmail.com;Urbano617@
5442;15442;Bernarda Gomez-Jódar;25;Otro;Casado;Desempleado;80;6;75;2;8;3;3;6;23;10;9;0;1;1;0;0;bernarda.gomezjodar266@hotmail.com;Bernar524@
5443;15443;Daniel del Gárate;28;Otro;Divorciado;Desempleado;31;95;33;10;4;10;9;8;65;1;5;0;0;1;1;0;daniel.del248@hotmail.com;Daniel107@
5444;15444;Tiburcio Cañas Olivera;31;Masculino;Soltero;Empleado;89;37;100;5;7;7;4;9;30;6;2;0;0;1;0;0;tiburcio.canas240@hotmail.com;Tiburc561!
5445;15445;Adalberto Vélez;22;Masculino;Divorciado;Empleado;67;135;87;9;2;3;3;10;25;1;7;1;1;0;0;1;adalberto.velez87@gmail.com;Adalbe389@
5446;15446;Teresa Pastor Jaume;36;Otro;Divorciado;Empleado;97;140;22;2;2;1;2;6;62;1;1;1;1;1;0;1;teresa.pastor287@yahoo.com;Teresa490123
5447;15447;Yésica Bauzà Menéndez;20;Otro;Casado;Empleado;93;84;61;10;8;10;5;2;69;6;3;1;0;0;0;0;yesica.bauz299@yahoo.com;Yesica457_
5448;15448;Sabas Zurita Palmer;32;Masculino;Soltero;Independiente;82;51;39;8;9;7;6;4;66;5;10;1;0;0;1;0;sabas.zurita346@outlook.com;Sabasz266@
5449;15449;Wálter del Vega;33;Masculino;Soltero;Empleado;43;50;35;1;6;1;9;3;49;1;2;0;0;1;1;1;walter.del773@outlook.com;Walter607!
5450;15450;Marina Arana-Villalonga;23;Otro;Casado;Empleado;30;134;77;8;6;9;4;8;46;4;6;1;0;1;0;0;marina.aranavillalonga747@yahoo.com;Marina265_
5451;15451;Bibiana Tello;36;Femenina;Casado;Desempleado;37;105;48;5;9;3;2;1;56;9;8;0;0;1;0;0;bibiana.tello101@outlook.com;Bibian459_
5452;15452;Leyre Bellido Méndez;25;Femenina;Soltero;Independiente;71;61;75;3;8;1;10;9;55;3;6;1;0;1;0;1;leyre.bellido369@yahoo.com;Leyreb138!
5453;15453;Zoraida Canet Lastra;35;Otro;Divorciado;Desempleado;91;104;12;10;8;7;1;7;25;3;1;1;1;0;0;1;zoraida.canet337@hotmail.com;Zoraid2172026
5454;15454;Emperatriz de Marí;27;Otro;Divorciado;Independiente;97;58;29;6;8;1;2;7;47;5;2;1;1;1;0;1;emperatriz.de28@hotmail.com;Empera840123
5455;15455;Juanito Solé-Lucas;33;Otro;Casado;Independiente;46;15;28;5;3;1;3;9;57;1;10;0;0;1;0;0;juanito.solelucas860@yahoo.com;Juanit6882026
5456;15456;Ricardo Iglesias Santana;24;Masculino;Casado;Desempleado;45;97;74;5;4;4;2;5;67;10;7;1;1;1;0;1;ricardo.iglesias601@hotmail.com;Ricard832#
5457;15457;Eustaquio Guardiola;31;Masculino;Divorciado;Independiente;88;148;73;4;6;5;1;7;28;5;4;1;0;0;0;1;eustaquio.guardiola229@yahoo.com;Eustaq299@
5458;15458;Nacio Quirino Baeza Landa;35;Masculino;Divorciado;Empleado;48;37;38;5;4;7;10;2;31;6;4;1;1;1;0;0;nacio.quirino430@hotmail.com;Nacioq734_
5459;15459;Gervasio Santiago Tomas;24;Otro;Casado;Estudiante;44;79;95;2;7;10;1;5;65;8;1;0;1;0;1;0;gervasio.santiago53@gmail.com;Gervas507_
5460;15460;Jafet Español Palacios;31;Otro;Soltero;Empleado;38;53;14;5;4;6;1;5;39;10;4;1;0;0;0;1;jafet.espanol484@outlook.com;Jafete360#
5461;15461;Isidora Carrera Espada;20;Femenina;Soltero;Estudiante;39;31;113;5;4;10;10;8;44;9;1;1;0;1;1;0;isidora.carrera179@yahoo.com;Isidor975!
5462;15462;Porfirio Cerro Teruel;35;Otro;Casado;Independiente;53;85;98;2;4;3;8;10;69;5;4;0;0;0;0;1;porfirio.cerro115@yahoo.com;Porfir507#
5463;15463;Pascual Figuerola;25;Masculino;Divorciado;Independiente;59;119;16;4;6;1;5;1;49;7;5;0;0;1;0;0;pascual.figuerola403@yahoo.com;Pascua616#
5464;15464;Guiomar Baños Avilés;36;Otro;Casado;Estudiante;95;43;48;10;2;5;6;4;32;4;10;1;1;0;1;0;guiomar.banos644@yahoo.com;Guioma9872026
5465;15465;Hernán del Verdugo;20;Masculino;Soltero;Estudiante;30;62;28;1;8;10;4;2;63;5;7;0;1;1;1;0;hernan.del30@hotmail.com;Hernan306!
5466;15466;César Silvio Guerra Peral;33;Masculino;Soltero;Independiente;43;103;66;9;2;5;1;7;50;5;1;0;0;1;0;0;cesar.silvio580@yahoo.com;Cesars947123
5467;15467;Vicenta Sola;32;Otro;Divorciado;Independiente;56;142;13;2;8;7;5;6;55;1;9;1;0;0;1;0;vicenta.sola545@yahoo.com;Vicent688123
5468;15468;Gaspar Echeverría Villanueva;29;Otro;Casado;Estudiante;88;89;105;2;8;4;9;1;35;6;5;1;1;1;0;1;gaspar.echeverria878@gmail.com;Gaspar421!
5469;15469;María Carmen Castejón;22;Femenina;Divorciado;Desempleado;92;92;87;1;8;7;4;10;43;9;9;1;0;1;0;0;maria.carmen928@yahoo.com;Mariac632#
5470;15470;Ciríaco Villanueva Conesa;27;Masculino;Casado;Estudiante;71;111;33;10;8;2;10;5;65;9;5;1;1;1;0;1;ciriaco.villanueva863@hotmail.com;Ciriac251!
5471;15471;Crescencia Romeu Menéndez;25;Otro;Casado;Estudiante;92;44;88;5;8;6;6;5;63;2;8;0;1;1;0;1;crescencia.romeu794@hotmail.com;Cresce153123
5472;15472;Moreno Barral Chaves;32;Otro;Casado;Independiente;74;149;84;3;5;5;10;8;59;8;7;1;1;0;0;0;moreno.barral711@yahoo.com;Moreno1952026
5473;15473;Íngrid Luciana Sanabria Alberto;20;Femenina;Casado;Empleado;97;93;88;6;2;6;10;8;42;5;2;1;0;0;0;1;ingrid.luciana766@yahoo.com;Ingrid621#
5474;15474;Nadia Carrasco Álvaro;34;Femenina;Divorciado;Empleado;99;16;16;8;8;4;2;4;45;6;9;1;0;0;0;0;nadia.carrasco909@yahoo.com;Nadiac966_
5475;15475;Noemí de Vilanova;22;Femenina;Divorciado;Independiente;60;87;66;4;9;7;7;7;32;5;6;0;1;0;1;1;noemi.de421@yahoo.com;Noemid793_
5476;15476;Andrés Felipe Soto Mur;29;Masculino;Divorciado;Estudiante;44;57;42;6;8;7;1;8;42;10;4;1;0;1;1;1;andres.felipe18@outlook.com;Andres826@
5477;15477;Fabiola Benítez Diez;18;Otro;Divorciado;Estudiante;47;100;116;3;6;7;1;9;26;1;10;1;0;0;1;1;fabiola.benitez248@gmail.com;Fabiol602@
5478;15478;Néstor Granados Salinas;23;Masculino;Soltero;Independiente;69;73;102;2;4;7;2;1;58;6;6;1;1;1;0;1;nestor.granados606@gmail.com;Nestor249!
5479;15479;Ale de Baeza;18;Masculino;Soltero;Estudiante;81;118;24;9;4;3;3;6;36;7;10;0;1;0;0;0;ale.de883@outlook.com;Aledeb422@
5480;15480;Cecilia Bárcena;25;Otro;Soltero;Independiente;95;63;62;2;10;7;5;5;30;8;10;0;1;0;0;1;cecilia.barcena40@outlook.com;Cecili229@
5481;15481;Venceslás Corominas Valverde;25;Masculino;Divorciado;Empleado;37;150;113;9;3;2;8;4;36;9;10;1;1;1;1;1;venceslas.corominas616@hotmail.com;Vences303!
5482;15482;Teresita Aguilar-Manzano;33;Otro;Casado;Desempleado;58;21;36;3;4;2;1;2;70;10;9;0;0;1;1;1;teresita.aguilarmanzano257@outlook.com;Teresi406_
5483;15483;Alejandra Calderón Ródenas;31;Femenina;Divorciado;Independiente;61;27;57;4;8;6;4;9;48;3;4;0;1;1;1;0;alejandra.calderon75@gmail.com;Alejan141!
5484;15484;Aarón Garzón Santana;26;Masculino;Divorciado;Independiente;63;141;66;7;5;10;9;7;63;5;3;0;0;0;1;1;aaron.garzon649@gmail.com;Aarong230123
5485;15485;Hernando Duran Barrena;26;Masculino;Soltero;Estudiante;35;28;107;2;10;5;9;2;54;9;8;1;0;0;1;0;hernando.duran381@yahoo.com;Hernan525@
5486;15486;Lilia Guadalupe Villalobos España;18;Femenina;Divorciado;Empleado;48;74;74;1;4;3;2;9;32;7;5;0;1;1;0;1;lilia.guadalupe250@yahoo.com;Liliag5832026
5487;15487;Josefina Nicolau Jurado;27;Femenina;Divorciado;Desempleado;99;108;30;1;7;7;3;5;44;10;6;0;1;0;0;1;josefina.nicolau374@gmail.com;Josefi337123
5488;15488;Teresita Sureda;23;Otro;Divorciado;Independiente;72;29;99;6;8;10;2;5;68;7;7;1;1;0;0;1;teresita.sureda406@gmail.com;Teresi2952026
5489;15489;Alejandra Aguilar Palacio;18;Femenina;Casado;Estudiante;71;125;30;2;7;2;9;5;57;2;1;0;0;0;1;0;alejandra.aguilar498@hotmail.com;Alejan5032026
5490;15490;Apolinar Omar Calleja Barrera;28;Otro;Divorciado;Empleado;51;135;26;10;2;4;10;7;53;8;10;0;0;0;1;0;apolinar.omar152@outlook.com;Apolin424!
5491;15491;Rocío de Cerdá;24;Femenina;Casado;Independiente;52;48;63;7;7;2;1;10;48;1;1;1;1;1;0;1;rocio.de915@outlook.com;Rociod819123
5492;15492;Pili Mateu Sobrino;21;Femenina;Casado;Desempleado;92;125;66;4;2;10;10;2;21;2;9;1;0;0;0;0;pili.mateu151@yahoo.com;Pilima2512026
5493;15493;María Dolores Fuertes Cabo;28;Femenina;Divorciado;Desempleado;66;31;88;6;9;6;4;8;46;3;4;1;0;1;0;1;maria.dolores735@hotmail.com;Mariad208123
5494;15494;Zoraida Manzano;33;Otro;Divorciado;Independiente;50;110;120;1;5;6;2;8;28;8;7;0;1;0;1;1;zoraida.manzano775@outlook.com;Zoraid877!
5495;15495;Armida Cloe Trillo Alarcón;19;Femenina;Divorciado;Empleado;81;20;33;10;7;2;5;7;63;1;6;1;1;1;1;1;armida.cloe334@hotmail.com;Armida5652026
5496;15496;Zacarías Calzada Vilanova;36;Masculino;Casado;Estudiante;49;81;46;7;4;10;4;8;66;3;10;1;0;1;1;0;zacarias.calzada265@yahoo.com;Zacari531_
5497;15497;Régulo Casanova Egea;31;Masculino;Soltero;Independiente;38;22;73;9;1;8;9;10;58;2;4;1;1;0;1;0;regulo.casanova43@yahoo.com;Regulo366_
5498;15498;Gerardo Bernal-Calzada;33;Masculino;Casado;Independiente;93;40;100;8;1;1;10;7;34;1;5;0;0;0;1;0;gerardo.bernalcalzada225@outlook.com;Gerard960@
5499;15499;Baudelio Roldán Roldán;27;Masculino;Casado;Estudiante;33;99;52;8;6;5;10;3;26;5;5;0;0;1;1;1;baudelio.roldan866@yahoo.com;Baudel622@
5500;15500;Cristina Agudo Marin;26;Femenina;Casado;Empleado;96;83;21;9;9;3;1;6;39;5;4;0;1;1;1;0;cristina.agudo739@outlook.com;Cristi649!
5501;15501;Curro Romero-Juárez;36;Masculino;Divorciado;Independiente;62;51;46;9;1;5;7;1;42;9;10;1;0;0;0;1;curro.romerojuarez72@hotmail.com;Curror717!
5502;15502;José Mari Arnaiz Jiménez;18;Otro;Soltero;Independiente;93;71;38;6;3;7;6;5;28;7;7;1;1;0;1;1;jose.mari421@hotmail.com;Josema375!
5503;15503;Macario Olivera Barriga;25;Masculino;Divorciado;Desempleado;91;111;87;2;4;1;8;2;39;8;6;1;1;1;1;1;macario.olivera571@outlook.com;Macari678!
5504;15504;Rolando Castro;19;Masculino;Casado;Empleado;71;111;20;3;9;10;4;2;46;4;9;0;0;0;0;1;rolando.castro105@yahoo.com;Roland177_
5505;15505;Soraya Abad-Valbuena;28;Femenina;Soltero;Independiente;67;95;104;3;3;1;10;9;27;3;1;0;0;1;0;0;soraya.abadvalbuena785@yahoo.com;Soraya155!
5506;15506;Joan Pedraza Ortega;25;Otro;Soltero;Independiente;35;108;114;8;10;1;7;9;56;7;9;1;0;1;0;1;joan.pedraza436@yahoo.com;Joanpe374_
5507;15507;Leandra Torrens Poza;21;Femenina;Soltero;Empleado;53;40;34;8;5;2;10;2;28;2;1;1;0;0;1;1;leandra.torrens490@gmail.com;Leandr873123
5508;15508;Vicenta Caparrós Zorrilla;33;Femenina;Divorciado;Independiente;72;45;34;6;1;2;7;7;40;1;9;0;1;1;0;1;vicenta.caparros598@hotmail.com;Vicent394@
5509;15509;Nilda Bermúdez Armengol;24;Femenina;Soltero;Desempleado;85;60;86;4;1;3;9;2;38;6;4;0;1;1;1;1;nilda.bermudez547@hotmail.com;Nildab938_
5510;15510;Gregorio Villa Ferreras;20;Otro;Divorciado;Independiente;98;42;44;4;5;10;1;1;50;7;9;0;0;0;0;1;gregorio.villa391@gmail.com;Gregor542_
5511;15511;Jose Ignacio Heras Benito;20;Masculino;Casado;Independiente;42;85;37;2;10;7;3;8;65;8;4;1;1;0;1;0;jose.ignacio110@outlook.com;Joseig893#
5512;15512;Gustavo Moliner Solana;20;Masculino;Divorciado;Estudiante;69;30;114;10;5;9;4;1;25;1;3;1;1;1;0;0;gustavo.moliner498@gmail.com;Gustav2942026
5513;15513;Américo Goñi Millán;24;Otro;Soltero;Estudiante;61;63;37;10;6;8;10;4;57;9;4;0;0;1;1;0;americo.goni834@outlook.com;Americ512!
5514;15514;Melisa Falcó Prat;26;Femenina;Casado;Desempleado;45;107;32;4;8;2;2;4;60;9;8;1;0;0;0;1;melisa.falco854@outlook.com;Melisa163!
5515;15515;Anacleto Sáez-Carrión;24;Masculino;Divorciado;Independiente;53;16;86;7;1;6;4;5;62;8;9;1;0;0;1;1;anacleto.saezcarrion315@outlook.com;Anacle731#
5516;15516;Damián Fabra Luz;35;Otro;Divorciado;Empleado;56;5;110;9;6;5;9;9;50;6;3;0;1;0;1;0;damian.fabra758@outlook.com;Damian877!
5517;15517;Flavia Montesinos Asensio;30;Otro;Divorciado;Estudiante;72;149;38;1;6;6;5;8;68;2;6;0;1;0;0;1;flavia.montesinos615@yahoo.com;Flavia815!
5518;15518;Rufina Sacristán Martin;23;Otro;Casado;Desempleado;72;84;90;4;7;6;9;5;64;1;1;0;1;1;1;0;rufina.sacristan932@gmail.com;Rufina393_
5519;15519;Flor Benet;31;Otro;Soltero;Estudiante;56;52;66;10;3;7;5;3;66;4;3;0;0;0;0;1;flor.benet42@outlook.com;Florbe591@
5520;15520;Genoveva Carballo Llanos;28;Femenina;Divorciado;Empleado;82;87;25;5;5;8;4;1;21;7;8;0;1;0;0;0;genoveva.carballo314@hotmail.com;Genove298123
5521;15521;Salvador del Barrio;32;Masculino;Soltero;Empleado;55;128;112;3;5;9;6;10;55;7;2;1;1;1;1;0;salvador.del168@hotmail.com;Salvad584#
5522;15522;Ana Torrens-Barbero;34;Otro;Divorciado;Independiente;86;86;106;8;8;6;8;8;63;1;5;1;0;0;1;0;ana.torrensbarbero218@gmail.com;Anator123@
5523;15523;Marta Ramírez Cid;24;Femenina;Divorciado;Empleado;55;1;48;5;5;1;3;3;28;8;9;1;1;1;1;0;marta.ramirez900@gmail.com;Martar421@
5524;15524;Esteban Rosales;36;Masculino;Divorciado;Estudiante;86;128;114;10;1;7;8;2;29;7;6;0;0;0;0;1;esteban.rosales853@hotmail.com;Esteba304_
5525;15525;Nicanor del Carreño;28;Masculino;Soltero;Estudiante;69;116;11;7;8;6;10;10;53;7;8;1;0;0;0;1;nicanor.del215@yahoo.com;Nicano359!
5526;15526;Rafaela Ferrero Collado;23;Femenina;Divorciado;Independiente;63;32;64;9;2;7;2;10;50;2;6;0;1;1;0;0;rafaela.ferrero503@yahoo.com;Rafael770123
5527;15527;Lucila Izquierdo-Amores;21;Otro;Casado;Desempleado;60;98;39;8;2;1;7;4;56;10;7;1;1;0;1;0;lucila.izquierdoamores761@hotmail.com;Lucila228!
5528;15528;Plinio Pedro Ferrán;18;Masculino;Casado;Independiente;66;54;30;8;10;7;3;3;43;10;2;0;1;0;1;1;plinio.pedro643@gmail.com;Plinio243!
5529;15529;Febe Julián;27;Femenina;Divorciado;Desempleado;68;68;53;5;10;3;4;10;49;4;6;0;0;0;0;0;febe.julian353@outlook.com;Febeju955_
5530;15530;Román Mir Sans;18;Masculino;Casado;Independiente;78;141;21;8;2;6;9;4;39;3;8;0;1;0;0;1;roman.mir203@gmail.com;Romanm165_
5531;15531;Isaura Sola Reyes;22;Femenina;Divorciado;Desempleado;58;137;40;8;7;4;1;5;40;9;5;0;0;0;0;0;isaura.sola885@gmail.com;Isaura519123
5532;15532;Anacleto Amorós Carnero;29;Masculino;Soltero;Desempleado;34;4;76;10;1;9;4;5;52;8;7;0;0;0;1;0;anacleto.amoros30@outlook.com;Anacle224_
5533;15533;Rocío Almansa Macias;28;Femenina;Casado;Empleado;48;9;14;8;4;3;3;5;65;1;8;0;0;0;1;1;rocio.almansa178@hotmail.com;Rocioa372@
5534;15534;Leyre Solera Peralta;20;Femenina;Soltero;Estudiante;63;77;76;8;5;8;1;9;21;10;2;1;0;1;0;1;leyre.solera806@gmail.com;Leyres257@
5535;15535;Cecilio Mir Cuéllar;26;Otro;Soltero;Estudiante;57;51;77;4;3;3;5;2;21;7;2;0;0;1;0;0;cecilio.mir523@yahoo.com;Cecili973_
5536;15536;Natalio Porcel Oller;18;Masculino;Casado;Empleado;92;48;63;4;7;7;8;8;36;5;3;1;1;0;1;0;natalio.porcel874@outlook.com;Natali796!
5537;15537;Juan Pablo Mascaró-Llabrés;22;Masculino;Casado;Independiente;93;108;110;10;8;1;1;10;35;9;1;0;0;0;1;1;juan.pablo470@yahoo.com;Juanpa833#
5538;15538;Wilfredo Camino Leiva;21;Otro;Casado;Desempleado;96;102;64;6;6;6;1;2;60;7;2;0;0;1;1;0;wilfredo.camino518@gmail.com;Wilfre426123
5539;15539;Santiago Valenzuela;29;Masculino;Divorciado;Independiente;86;90;74;2;10;7;9;4;54;9;6;0;0;1;1;0;santiago.valenzuela624@outlook.com;Santia968123
5540;15540;Guiomar Codina;22;Otro;Divorciado;Independiente;84;120;52;3;2;6;6;8;26;4;4;0;1;1;0;1;guiomar.codina390@yahoo.com;Guioma3072026
5541;15541;Carlota Marita Soto Rueda;22;Otro;Casado;Independiente;97;115;112;9;5;4;1;8;66;6;4;0;1;1;1;1;carlota.marita325@gmail.com;Carlot909@
5542;15542;Evaristo Carlos Jordán Figuerola;26;Masculino;Casado;Independiente;33;139;37;2;6;10;3;5;58;3;4;0;0;0;1;0;evaristo.carlos385@outlook.com;Evaris161#
5543;15543;Sebastián Iriarte;22;Masculino;Casado;Estudiante;69;76;110;7;9;2;7;7;54;7;6;1;1;0;0;0;sebastian.iriarte881@gmail.com;Sebast789!
5544;15544;Noé Pedrosa;28;Masculino;Casado;Desempleado;89;66;23;9;8;3;6;8;67;4;7;0;1;0;0;1;noe.pedrosa136@yahoo.com;Noeped889123
5545;15545;Bienvenida Casares Amores;20;Femenina;Divorciado;Estudiante;51;9;12;7;6;5;6;6;36;1;10;0;0;1;0;1;bienvenida.casares383@yahoo.com;Bienve636123
5546;15546;Hortensia Torrents Tomas;28;Otro;Soltero;Estudiante;73;44;104;6;9;3;7;6;53;1;10;0;1;1;0;0;hortensia.torrents996@gmail.com;Horten562!
5547;15547;Inés Oliva Boix;27;Femenina;Soltero;Empleado;48;121;89;8;6;9;1;6;26;5;3;0;0;0;1;0;ines.oliva826@hotmail.com;Inesol178@
5548;15548;Agustina Márquez;18;Otro;Divorciado;Estudiante;34;29;33;2;10;6;9;5;37;7;3;1;1;0;0;0;agustina.marquez817@outlook.com;Agusti819123
5549;15549;Gabino Gomis Lasa;20;Masculino;Casado;Empleado;89;26;54;7;6;5;1;9;68;8;2;0;1;1;0;0;gabino.gomis771@outlook.com;Gabino580!
5550;15550;Valeria Leocadia Ugarte Naranjo;35;Otro;Divorciado;Desempleado;94;16;64;8;5;7;4;3;61;1;4;1;0;1;0;1;valeria.leocadia898@gmail.com;Valeri259123
5551;15551;Lupe Sala Zabaleta;25;Otro;Casado;Empleado;39;14;41;9;4;1;3;7;38;10;3;1;0;0;1;1;lupe.sala529@outlook.com;Lupesa847!
5552;15552;Javiera Silva Gisbert;29;Femenina;Divorciado;Empleado;90;18;59;10;3;2;3;3;45;5;6;0;1;1;1;1;javiera.silva649@outlook.com;Javier866!
